field_index,label_value,predictions,confidence
110143,7,7,72
110144,7,7,[38 42]
110145,7,7,57
110146,7,7,[76 78 79]
110147,7,7,49
110148,7,7,75
110149,7,7,71
110150,7,7,75
110151,7,7,80
110152,7,7,[61 65]
110153,7,7,[58 91]
110154,7,7,[83 85]
110155,7,7,[83 84]
110156,7,7,[60 77 79 82]
110157,7,7,66
110158,7,7,63
110159,7,7,[67 76]
110160,7,7,90
110161,7,7,66
110162,7,7,76
110163,7,7,[35 39 40 45 62]
110164,7,7,72
110165,7,7,55
110166,7,7,93
110167,7,7,79
110168,7,7,90
110169,7,7,73
110170,7,7,[82 83]
110171,7,7,70
110172,7,7,70
110173,7,7,82
110174,7,7,[31 37]
110175,7,7,81
110176,7,5,[39 45]
110177,7,7,85
110178,7,7,78
110179,7,7,48
110180,7,7,76
110181,7,25,36
110182,7,3,22
110183,7,7,69
110184,7,7,89
110185,7,7,[79 88]
110186,7,7,[57 59]
110187,7,7,[69 75 79 84]
110188,7,7,72
110189,7,7,51
110190,7,7,[62 70]
110191,7,7,51
110192,7,7,[65 72 73 75]
110193,7,7,62
110194,7,7,75
110195,7,25,23
110196,7,7,36
110197,7,7,68
110198,7,7,[34 43 47 48 49 56 59 60 66 68 70 72 73 75]
110199,7,7,[70 76]
110200,7,[ 7 23],[50 56 74]
110201,7,7,62
110202,7,7,[77 81]
110203,7,7,59
110204,7,7,[75 78 80]
110205,7,6,36
110206,7,7,43
110207,7,7,61
110208,7,7,52
110209,7,7,[63 79 84]
110210,7,7,[45 53 55 57]
110211,7,7,70
110212,7,7,93
110213,7,7,62
110214,7,7,94
110215,7,7,81
110216,7,7,88
110217,7,7,[91 92]
110218,7,7,78
110219,7,7,83
110220,7,7,72
110221,7,7,86
110222,7,7,87
110223,7,7,[41 44]
110224,7,7,[64 75]
110225,7,7,71
110226,7,7,42
110227,7,7,81
110228,7,7,[66 81]
110229,7,5,64
110230,7,7,90
110231,7,7,65
110232,7,7,67
110233,7,7,61
110234,7,7,[78 84]
110235,7,6,35
110236,7,7,53
110237,7,7,88
110238,7,7,73
110239,7,7,[77 82]
110240,7,7,[61 67]
110241,7,7,87
110242,7,7,21
110243,7,7,86
110244,7,7,91
110245,7,7,78
110246,7,7,87
110247,7,7,59
110248,7,7,[59 66]
110249,7,7,75
110250,7,7,91
110251,7,7,[54 58]
110252,7,[ 5 23],51
110253,7,7,81
110254,7,7,88
110255,7,7,62
110256,7,6,66
110257,7,7,77
110258,7,7,91
110259,7,7,83
110260,7,7,92
110261,7,7,77
110262,7,7,[40 46 50 59 64 66 69 71]
110263,7,7,62
110264,7,7,[35 82]
110265,7,7,[21 49 50 82 83]
110266,7,7,[50 56 59 63 71]
110267,7,7,[34 47 67 69 83 84]
110268,7,7,76
110269,7,7,84
110270,7,7,[90 91]
110271,7,7,85
110272,7,7,[61 62 64]
110273,7,7,77
110274,7,7,[83 84]
110275,7,7,[47 82]
110276,7,7,61
110277,7,7,72
110278,7,7,72
110279,7,7,52
110280,7,7,[59 62]
110281,7,7,49
110282,7,7,86
110283,7,7,72
110284,7,7,67
110285,7,8,60
110286,7,7,50
110287,7,7,71
110288,7,7,91
110289,7,7,69
110290,7,7,84
110291,7,7,79
110292,7,7,92
110293,7,7,70
110294,7,7,[43 48]
110295,7,7,[80 88]
110296,7,7,91
110297,7,5,[49 57]
110298,7,7,84
110299,7,7,83
110300,7,7,82
110301,7,8,[45 47 49]
110302,7,7,76
110303,7,7,65
110304,7,7,[41 49 62 73 74 76 78 79 80 81 82]
110305,7,7,84
110306,7,7,87
110307,7,7,82
110308,7,7,93
110309,7,7,65
110310,7,7,[80 83 84]
110311,7,7,86
110312,7,7,[87 90]
110313,7,7,[91 92]
110314,7,7,[54 56 65 67 77]
110315,7,7,77
110316,7,5,44
110317,7,7,76
110318,7,7,59
110319,7,7,61
110320,7,7,89
110321,7,7,[82 88]
110322,7,7,89
110323,7,7,60
110324,7,7,[87 88 89]
110325,7,6,[32 48]
110326,7,7,88
110327,7,7,89
110328,7,7,[87 89]
110329,7,7,77
110330,7,7,87
110331,7,7,79
110332,7,7,69
110333,7,7,90
110334,7,7,73
110335,7,7,[58 66]
110336,7,7,[80 83]
110337,7,7,85
110338,7,7,[58 63 65]
110339,7,7,90
110340,7,7,65
110341,7,7,77
110342,7,7,80
110343,7,5,57
110344,7,7,[49 52 61]
110345,7,7,[45 47 55]
110346,7,7,[44 45]
110347,7,7,[70 71]
110348,7,7,[57 66]
110349,7,7,[85 87]
110350,7,7,58
110351,7,7,86
110352,7,6,[30 34]
110353,7,7,54
110354,7,7,[61 81]
110355,7,7,50
110356,7,7,[64 65 76]
110357,7,5,38
110358,7,7,62
110359,7,7,[48 65]
110360,7,7,[53 61]
110361,7,7,[40 73 75 80 82 83]
110362,7,7,56
110363,7,7,[57 60]
110364,7,7,68
110365,7,7,79
110366,7,7,78
110367,7,7,35
110368,7,7,88
110369,7,7,89
110370,7,7,61
110371,7,7,[93 94]
110372,7,7,46
110373,7,7,76
110374,7,7,[49 57 66 72]
110375,7,7,[58 66 67 68]
110376,7,7,89
110377,7,7,77
110378,7,7,92
110379,7,7,46
110380,7,7,59
110381,7,7,72
110382,7,7,74
110383,7,7,73
110384,7,7,63
110385,7,8,66
110386,7,7,89
110387,7,7,40
110388,7,7,66
110389,7,8,48
110390,7,6,[44 52]
110391,7,7,[85 86 89 90]
110392,7,7,77
110393,7,7,70
110394,7,7,86
110395,7,7,73
110396,7,7,[55 63]
110397,7,7,91
110398,7,7,[48 54 56]
110399,7,7,80
110400,7,7,84
110401,7,5,[49 58 59 61 64 70 71]
110402,7,7,[55 63]
110403,7,7,87
110404,7,7,[40 60 75 81 87 89]
110405,7,7,89
110406,7,7,[31 49 52]
110407,7,7,55
110408,7,7,[72 73]
110409,7,7,69
110410,7,7,69
110411,7,7,82
110412,7,6,49
110413,7,7,53
110414,7,5,59
110415,7,7,[86 88]
110416,7,7,[72 75 81 82]
110417,7,7,[25 40 60 62 65 66 67 69 78]
110418,7,7,75
110419,7,7,94
110420,7,7,[43 51]
110421,7,7,65
110422,7,7,[58 76]
110423,7,7,[92 93]
110424,7,7,55
110425,7,7,77
110426,7,7,[70 75]
110427,7,7,67
110428,7,7,[61 63 71 73 74 76]
110429,7,7,64
110430,7,7,[81 86]
110431,7,7,86
110432,7,7,[50 51]
110433,7,7,61
110434,7,28,[45 47 60]
110435,7,5,[47 91]
110436,7,6,36
110437,7,7,48
110438,7,7,[91 92]
110439,7,7,[73 74]
110440,7,7,[41 57 61 77]
110441,7,7,[54 68 77]
110442,7,7,69
110443,7,7,58
110444,7,7,65
110445,7,7,73
110446,7,7,[82 90]
110447,7,7,82
110448,7,7,78
110449,7,7,87
110450,7,7,73
110451,7,7,57
110452,7,7,[27 30]
110453,7,7,[55 65]
110454,7,7,89
110455,7,7,54
110456,7,[ 5 19],75
110457,7,7,50
110458,7,7,91
110459,7,7,76
110460,7,7,90
110461,7,7,89
110462,7,7,75
110463,7,7,79
110464,7,7,42
110465,7,7,80
110466,7,7,89
110467,7,7,76
110468,7,7,75
110469,7,7,82
110470,7,7,88
110471,7,7,59
110472,7,7,83
110473,7,7,81
110474,7,7,66
110475,7,7,[53 85]
110476,7,7,82
110477,7,5,[40 41]
110478,7,7,90
110479,7,7,87
110480,7,7,[56 62]
110481,7,7,84
110482,7,7,72
110483,7,7,84
110484,7,7,[78 84]
110485,7,7,[60 62]
110486,7,7,[37 40 64]
110487,7,7,[28 31 39 41 42 51 52 55 69 72]
110488,7,7,[69 72]
110489,7,7,77
110490,7,7,78
110491,7,7,82
110492,7,7,[61 71 72]
110493,7,7,57
110494,7,5,54
110495,7,7,73
110496,7,7,59
110497,7,7,83
110498,7,7,87
110499,7,7,85
110500,7,7,62
110501,7,7,65
110502,7,7,82
110503,7,7,64
110504,7,7,[28 56 57 68 83 86 87]
110505,7,7,89
110506,7,7,[87 88]
110507,7,7,92
110508,7,7,66
110509,7,7,[42 63 65 69]
110510,7,7,73
110511,7,7,92
110512,7,7,69
110513,7,7,65
110514,7,7,[59 62 70]
110515,7,7,66
110516,7,7,[78 82]
110517,7,7,50
110518,7,7,88
110519,7,7,[81 83]
110520,7,5,[36 51 67]
110521,7,7,93
110522,7,7,[42 45 46 55 57]
110523,7,7,[43 78 79 83 86 90]
110524,7,6,50
110525,7,7,88
110526,7,7,83
110527,7,7,[37 41 44 45 47 59 60 61 64]
110528,7,7,[76 77 79]
110529,7,7,[79 85]
110530,7,7,53
110531,7,7,[68 69 70]
110532,7,7,87
110533,7,7,[66 78]
110534,7,7,51
110535,7,7,[35 60]
110536,7,7,86
110537,7,7,49
110538,7,7,62
110539,7,7,31
110540,7,7,62
110541,7,7,90
110542,7,7,81
110543,7,7,89
110544,7,7,86
110545,7,7,71
110546,7,7,73
110547,7,7,73
110548,7,7,88
110549,7,7,81
110550,7,21,[28 35 42 44 51 65]
110551,7,7,[40 66]
110552,7,7,[61 62 72]
110553,7,7,68
110554,7,5,[36 50]
110555,7,7,[87 88]
110556,7,7,[28 29 31 32 36 45 50 53 58 69 71 72 73 75 76 77 78 79 80 81 84 85 87 89]
110557,7,7,51
110558,7,7,63
110559,7,7,88
110560,7,7,[78 80]
110561,7,7,35
110562,7,7,[68 84]
110563,7,7,[82 83]
110564,7,7,81
110565,7,7,[73 79 83]
110566,7,7,89
110567,7,20,61
110568,7,7,77
110569,7,7,[80 81 84]
110570,7,6,34
110571,7,7,44
110572,7,7,[29 36 45 56]
110573,7,7,[40 58]
110574,7,7,75
110575,7,7,79
110576,7,7,91
110577,7,7,72
110578,7,7,91
110579,7,7,84
110580,7,7,67
110581,7,7,65
110582,7,7,75
110583,7,7,82
110584,7,7,[49 64]
110585,7,7,[42 79 82]
110586,7,7,[33 48]
110587,7,7,[74 80]
110588,7,7,56
110589,7,7,54
110590,7,7,90
110591,7,7,86
110592,7,7,[55 67 70]
110593,7,7,[66 67]
110594,7,7,78
110595,7,7,46
110596,7,7,53
110597,7,7,[39 53]
110598,7,7,[62 68 70]
110599,7,7,92
110600,7,7,73
110601,7,5,33
110602,7,7,[73 76]
110603,7,7,[41 74]
110604,7,7,89
110605,7,7,[44 57 65 70 75 78 82]
110606,7,7,[40 80 84 87 91]
110607,7,5,37
110608,7,7,[53 65]
110609,7,7,75
110610,7,7,77
110611,7,7,64
110612,7,7,55
110613,7,7,[62 64 66]
110614,7,7,[84 85 87 88 91]
110615,7,5,[50 61 63]
110616,7,7,70
110617,7,7,[78 80]
110618,7,7,76
110619,7,7,[67 76 79 81]
110620,7,7,[75 80]
110621,7,7,51
110622,7,7,[70 71]
110623,7,7,70
110624,7,7,[66 67 70 72 77]
110625,7,7,49
110626,7,7,88
110627,7,7,88
110628,7,7,79
110629,7,7,86
110630,7,7,[48 61 75]
110631,7,7,74
110632,7,7,[70 74]
110633,7,7,47
110634,7,7,87
110635,7,7,74
110636,7,7,71
110637,7,7,81
110638,7,7,82
110639,7,7,76
110640,7,7,82
110641,7,7,[32 42 47 48 50 56 74 75 76]
110642,7,7,50
110643,7,7,69
110644,7,7,[69 72]
110645,7,7,88
110646,7,7,70
110647,7,7,[66 69]
110648,7,7,81
110649,7,7,95
110650,7,7,[57 67]
110651,7,7,45
110652,7,7,50
110653,7,7,[85 87]
110654,7,7,82
110655,7,7,81
110656,7,7,[89 90 91 92 93]
110657,7,7,90
110658,7,7,[79 82 88]
110659,7,7,94
110660,7,7,91
110661,7,7,[44 54]
110662,7,7,[90 92]
110663,7,7,88
110664,7,7,57
110665,7,7,[49 64]
110666,7,8,49
110667,7,7,[81 82]
110668,7,7,81
110669,7,7,[75 79]
110670,7,7,[52 63 73 77]
110671,7,7,80
110672,7,7,74
110673,7,7,48
110674,7,5,50
110675,7,7,70
110676,7,7,78
110677,7,7,[65 66 70 73 80]
110678,7,7,[85 91]
110679,7,7,[40 45 46 61]
110680,7,7,[70 71]
110681,7,7,70
110682,7,7,73
110683,7,7,[44 49 50 55 60 61 64]
110684,7,7,94
110685,7,7,52
110686,7,7,83
110687,7,7,76
110688,7,8,48
110689,7,7,47
110690,7,7,83
110691,7,7,[87 88]
110692,7,7,50
110693,7,7,[88 92]
110694,7,7,47
110695,7,7,68
110696,7,7,74
110697,7,7,[46 51]
110698,7,7,[68 82]
110699,7,7,78
110700,7,7,60
110701,7,7,[81 82]
110702,7,7,87
110703,7,7,76
110704,7,7,88
110705,7,7,[29 32 45 46]
110706,7,7,[67 69]
110707,7,7,91
110708,7,7,88
110709,7,5,44
110710,7,7,65
110711,7,7,50
110712,7,7,93
110713,7,7,78
110714,7,7,[52 59]
110715,7,7,63
110716,7,7,38
110717,7,5,57
110718,7,7,[64 71]
110719,7,7,30
110720,7,7,92
110721,7,7,76
110722,7,7,68
110723,7,7,[74 75]
110724,7,7,67
110725,7,7,[82 84]
110726,7,[ 7 22],[23 26 31 38 45 47 48]
110727,7,7,75
110728,7,7,[73 74 75]
110729,7,7,[78 85]
110730,7,7,62
110731,7,7,[64 76]
110732,7,7,88
110733,7,7,89
110734,7,7,75
110735,7,7,[24 28 40 46 50 55 56 60 65 67 68]
110736,7,7,71
110737,7,7,61
110738,7,7,87
110739,7,7,47
110740,7,7,61
110741,7,7,86
110742,7,7,[44 52 57 58 61 63 65 66]
110743,7,7,93
110744,7,5,[47 54 82]
110745,7,7,75
110746,7,7,81
110747,7,7,68
110748,7,7,[58 61]
110749,7,7,67
110750,7,7,[66 78]
110751,7,7,83
110752,7,7,[67 76]
110753,7,7,[54 61]
110754,7,7,69
110755,7,7,82
110756,7,7,84
110757,7,8,[48 51 52 53 55]
110758,7,7,68
110759,7,7,67
110760,7,7,51
110761,7,7,84
110762,7,7,79
110763,7,7,73
110764,7,7,[25 62 68 72 75]
110765,7,7,[46 76]
110766,7,7,[85 90]
110767,7,7,68
110768,7,7,47
110769,7,7,78
110770,7,7,85
110771,7,7,60
110772,7,7,80
110773,7,7,54
110774,7,7,88
110775,7,7,[45 89]
110776,7,7,73
110777,7,7,[83 90]
110778,7,7,[65 71]
110779,7,7,75
110780,7,7,63
110781,7,7,59
110782,7,[7 8],[40 52 58]
110783,7,7,49
110784,7,7,59
110785,7,7,[50 71 72 73 74]
110786,7,7,[78 84]
110787,7,7,81
110788,7,7,91
110789,7,7,[78 87]
110790,7,7,75
110791,7,7,85
110792,7,7,[16 33 62 64]
110793,7,7,88
110794,7,5,45
110795,7,7,[70 71]
110796,7,7,[62 71]
110797,7,7,91
110798,7,7,85
110799,7,7,[82 84 89]
110800,7,7,79
110801,7,7,[75 76 82 84 86]
110802,7,7,[67 74]
110803,7,7,[55 59 73]
110804,7,7,78
110805,7,7,55
110806,7,7,[45 47 48 63 64 66 71 73 76]
110807,7,7,66
110808,7,7,81
110809,7,7,[76 81]
110810,7,7,[23 34 51 54 61 64]
110811,7,7,88
110812,7,7,45
110813,7,8,52
110814,7,7,[43 45 46 57]
110815,7,7,74
110816,7,7,[53 87]
110817,7,7,57
110818,7,7,[30 63 66]
110819,7,7,76
110820,7,7,82
110821,7,7,[58 67 78 81 86 87]
110822,7,7,[47 83 84 89]
110823,7,7,[30 49 61]
110824,7,7,57
110825,7,7,87
110826,7,7,[63 73 75]
110827,7,7,75
110828,7,7,58
110829,7,7,87
110830,7,7,72
110831,7,7,65
110832,7,7,67
110833,7,7,86
110834,7,7,[27 28 49 50 55 58 59 63 65]
110835,7,7,[18 22 40 47 52 63 68 73]
110836,7,7,67
110837,7,7,[46 69]
110838,7,7,90
110839,7,7,83
110840,7,7,50
110841,7,7,[52 53 58 61 63]
110842,7,7,92
110843,7,7,78
110844,7,5,38
110845,7,7,72
110846,7,7,50
110847,7,7,67
110848,7,7,65
110849,7,7,86
110850,7,7,72
110851,7,7,76
110852,7,5,[74 81]
110853,7,7,63
110854,7,7,67
110855,7,7,[59 63]
110856,7,7,66
110857,7,7,73
110858,7,7,[52 55]
110859,7,7,93
110860,7,7,60
110861,7,7,65
110862,7,7,74
110863,7,7,77
110864,7,7,81
110865,7,7,88
110866,7,7,72
110867,7,7,[68 71]
110868,7,7,[35 37 44 52 53 55 56 59 63 66 69 70 72]
110869,7,7,[58 63]
110870,7,7,83
110871,7,7,[67 80]
110872,7,8,[38 40]
110873,7,8,51
110874,7,7,[57 61 62 64 65 67 69]
110875,7,7,56
110876,7,7,[47 51 66 71]
110877,7,7,[62 65 68 70]
110878,7,7,94
110879,7,7,[43 55 66]
110880,7,7,90
110881,7,7,86
110882,7,5,37
110883,7,7,[82 85]
110884,7,7,93
110885,7,7,56
110886,7,7,88
110887,7,7,86
110888,7,[ 5  6  7 15],[31 35 58 77]
110889,7,7,72
110890,7,7,77
110891,7,7,32
110892,7,7,83
110893,7,7,69
110894,7,7,91
110895,7,7,[53 71 86 87]
110896,7,5,41
110897,7,7,93
110898,7,7,67
110899,7,7,[50 74 78 80]
110900,7,7,53
110901,7,7,[43 49 51]
110902,7,7,[83 85]
110903,7,7,[48 69 74 77]
110904,7,7,[55 63 64 65 66]
110905,7,7,89
110906,7,7,82
110907,7,7,86
110908,7,7,74
110909,7,5,57
110910,7,7,[60 63 71]
110911,7,[6 7],[37 40 43 47 60]
110912,7,7,73
110913,7,7,64
110914,7,7,[51 66]
110915,7,7,89
110916,7,7,66
110917,7,7,[53 67]
110918,7,7,[62 70 76]
110919,7,7,91
110920,7,22,18
110921,7,7,[76 78]
110922,7,7,88
110923,7,7,86
110924,7,7,[60 69 75]
110925,7,7,56
110926,7,[5 7],[46 52 64]
110927,7,7,[46 48 71 75 79]
110928,7,7,93
110929,7,7,[64 76]
110930,7,7,90
110931,7,7,92
110932,7,7,78
110933,7,7,[81 83]
110934,7,7,[59 74]
110935,7,7,70
110936,7,7,[55 75 89]
110937,7,7,31
110938,7,7,83
110939,7,8,48
110940,7,7,[66 71 73]
110941,7,8,[32 39]
110942,7,7,[84 87]
110943,7,7,[69 71 73]
110944,7,7,[53 60]
110945,7,7,64
110946,7,7,62
110947,7,7,[59 60 61 63]
110948,7,7,[50 51 61 62 63 64 65 66 69 73 74 77 78 83]
110949,7,7,89
110950,7,7,54
110951,7,7,70
110952,7,7,82
110953,7,5,46
110954,7,7,50
110955,7,5,[38 79]
110956,7,7,[60 67 70]
110957,7,7,75
110958,7,7,33
110959,7,7,85
110960,7,7,[83 88]
110961,7,7,[84 87 90]
110962,7,7,72
110963,7,7,73
110964,7,7,60
110965,7,5,[33 43]
110966,7,7,74
110967,7,5,51
110968,7,7,84
110969,7,7,86
110970,7,7,61
110971,7,7,[70 75]
110972,7,7,65
110973,7,7,52
110974,7,5,[33 38 51 71]
110975,7,7,82
110976,7,7,90
110977,7,7,86
110978,7,7,72
110979,7,7,84
110980,7,8,61
110981,7,7,82
110982,7,7,88
110983,7,8,55
110984,7,7,[62 74 78]
110985,7,6,56
110986,7,7,[65 77]
110987,7,7,84
110988,7,8,[20 35 43]
110989,7,7,91
110990,7,7,82
110991,7,7,[37 38 45 50 51 60 67]
110992,7,7,69
110993,7,7,67
110994,7,7,49
110995,7,7,[50 58 67]
110996,7,7,93
110997,7,7,85
110998,7,7,71
110999,7,7,83
111000,7,7,[55 75]
111001,7,7,56
111002,7,7,75
111003,7,7,88
111004,7,7,68
111005,7,7,[31 46 52 55 59 64 68 70 74]
111006,7,7,88
111007,7,7,[73 89]
111008,7,7,[51 55]
111009,7,7,47
111010,7,7,[30 47 50 54 62]
111011,7,5,74
111012,7,7,48
111013,7,7,[88 89]
111014,7,7,87
111015,7,7,88
111016,7,7,58
111017,7,7,72
111018,7,7,92
111019,7,5,[38 57 61]
111020,7,6,58
111021,7,7,[47 66]
111022,7,7,74
111023,7,7,83
111024,7,7,37
111025,7,7,[83 86]
111026,7,7,71
111027,7,7,[78 81 84]
111028,7,7,91
111029,7,7,[75 78]
111030,7,7,86
111031,7,7,94
111032,7,7,92
111033,7,7,[32 50]
111034,7,6,28
111035,7,7,42
111036,7,7,70
111037,7,7,[74 80]
111038,7,7,48
111039,7,7,69
111040,7,7,[58 62]
111041,7,7,[71 80 82]
111042,7,7,83
111043,7,7,91
111044,7,7,83
111045,7,7,50
111046,7,7,87
111047,7,7,68
111048,7,7,48
111049,7,7,[71 78]
111050,7,7,[59 67]
111051,7,7,93
111052,7,7,[67 75 82]
111053,7,7,87
111054,7,7,70
111055,7,7,67
111056,7,7,[68 75]
111057,7,7,[51 69 87]
111058,7,7,[55 65]
111059,7,7,[70 75]
111060,7,7,61
111061,7,7,52
111062,7,7,[40 52]
111063,7,7,66
111064,7,7,80
111065,7,7,[69 74]
111066,7,7,[31 38 40 44 54 57 58 61 67 69]
111067,7,7,74
111068,7,7,72
111069,7,7,79
111070,7,7,73
111071,7,7,81
111072,7,7,86
111073,7,7,[86 87]
111074,7,7,74
111075,7,7,65
111076,7,7,[21 22 26 32 33 35 38 47 50 54 55 57 58 60 61 64]
111077,7,7,86
111078,7,7,[29 36 40]
111079,7,7,88
111080,7,7,91
111081,7,19,27
111082,7,7,53
111083,7,6,[48 50 51]
111084,7,7,50
111085,7,7,61
111086,7,7,[61 65 67 70 75 78]
111087,7,7,74
111088,7,7,[24 27 45 60 63 65 66 67 71 74 79]
111089,7,7,91
111090,7,7,81
111091,7,7,52
111092,7,6,57
111093,7,7,[71 77 79]
111094,7,7,71
111095,7,7,[28 70 71]
111096,7,7,65
111097,7,7,[24 26 27 28 42 44 46 47 54 63 68]
111098,7,7,88
111099,7,7,59
111100,7,7,[91 93]
111101,7,7,54
111102,7,7,69
111103,7,7,56
111104,7,7,67
111105,7,7,[38 50 75 76 78]
111106,7,7,86
111107,7,5,51
111108,7,7,79
111109,7,7,77
111110,7,7,39
111111,7,7,[48 63 65 69 75 76]
111112,7,7,90
111113,7,6,39
111114,7,7,83
111115,7,7,78
111116,7,7,57
111117,7,7,81
111118,7,7,85
111119,7,7,87
111120,7,7,91
111121,7,7,89
111122,7,7,74
111123,7,7,[34 41 42 44 54]
111124,7,7,[80 84]
111125,7,7,[72 73 92 93]
111126,7,7,92
111127,7,6,56
111128,7,7,79
111129,7,6,23
111130,7,7,56
111131,7,7,91
111132,7,7,[71 78 84 85]
111133,7,7,[72 78]
111134,7,7,[34 37 46]
111135,7,7,88
111136,7,7,[75 81 83 87]
111137,7,7,[70 75]
111138,7,7,[60 71]
111139,7,7,70
111140,7,7,68
111141,7,7,[28 36 53 58 64 67 69 70 71 75 76]
111142,7,7,51
111143,7,7,81
111144,7,7,68
111145,7,7,25
111146,7,7,[52 55 58]
111147,7,7,[34 50 66 71 73 78 80 88]
111148,7,7,34
111149,7,7,65
111150,7,7,64
111151,7,[ 7 19],53
111152,7,7,92
111153,7,7,88
111154,7,7,[41 46 62]
111155,7,7,79
111156,7,7,61
111157,7,7,[77 79]
111158,7,7,81
111159,7,7,[76 82 86]
111160,7,7,63
111161,7,7,[77 79 87 90]
111162,7,6,65
111163,7,8,61
111164,7,5,[25 26 29 30 31 32 44 50 57 67]
111165,7,8,47
111166,7,7,67
111167,7,7,[56 83 85 89]
111168,7,7,79
111169,7,7,80
111170,7,7,[37 40 41 55 57 60 64 67 68 69 70 72]
111171,7,7,[50 72 83]
111172,7,7,84
111173,7,7,[74 81]
111174,7,7,88
111175,7,7,83
111176,7,7,[51 58]
111177,7,7,87
111178,7,7,[80 81 83]
111179,7,7,73
111180,7,7,[81 83]
111181,7,7,59
111182,7,7,[32 48 71 86]
111183,7,7,[73 78]
111184,7,7,65
111185,7,7,87
111186,7,7,[28 73 77]
111187,7,7,[90 91]
111188,7,7,32
111189,7,7,[85 87]
111190,7,7,63
111191,7,7,71
111192,7,7,81
111193,7,7,80
111194,7,7,66
111195,7,7,61
111196,7,7,61
111197,7,7,84
111198,7,7,[72 75 78]
111199,7,7,[53 63]
111200,7,7,[79 80]
111201,7,7,[76 87]
111202,7,7,71
111203,7,7,24
111204,7,7,87
111205,7,7,[91 92]
111206,7,7,44
111207,7,7,68
111208,7,7,61
111209,7,7,84
111210,7,7,[80 87]
111211,7,7,84
111212,7,7,89
111213,7,7,85
111214,7,7,[84 88 90]
111215,7,7,66
111216,7,7,91
111217,7,7,72
111218,7,7,82
111219,7,8,[54 64]
111220,7,7,70
111221,7,7,85
111222,7,7,57
111223,7,7,84
111224,7,7,81
111225,7,7,77
111226,7,7,[37 87]
111227,7,7,44
111228,7,7,[33 38 39 40 41 55 74 75 84 85]
111229,7,7,72
111230,7,7,90
111231,7,7,77
111232,7,7,83
111233,7,7,[76 81 83 84]
111234,7,7,[85 87]
111235,7,7,53
111236,7,7,[73 89]
111237,7,7,70
111238,7,7,75
111239,7,7,[59 62 72 73]
111240,7,7,90
111241,7,7,[42 45 57 77 79]
111242,7,7,66
111243,7,7,90
111244,7,7,87
111245,7,7,74
111246,7,7,[69 76 78]
111247,7,7,[51 55 56 66 68]
111248,7,7,55
111249,7,5,65
111250,7,7,91
111251,7,7,61
111252,7,7,[78 81]
111253,7,7,79
111254,7,7,[41 48 58]
111255,7,7,81
111256,7,5,49
111257,7,7,[67 78]
111258,7,7,86
111259,7,7,[55 69]
111260,7,23,[14 18 21 22 23 31 57 72 85]
111261,7,7,86
111262,7,7,78
111263,7,7,[57 62 64 72]
111264,7,7,80
111265,7,7,84
111266,7,7,[91 92]
111267,7,7,[79 83 84]
111268,7,7,90
111269,7,7,89
111270,7,7,90
111271,7,7,[45 51 57]
111272,7,7,87
111273,7,7,65
111274,7,7,68
111275,7,7,[64 71 72]
111276,7,7,79
111277,7,7,67
111278,7,7,87
111279,7,7,[33 47 51 52 53 55 56 57 58 59 67 71]
111280,7,7,89
111281,7,7,87
111282,7,7,73
111283,7,7,76
111284,7,7,[79 80 82 87]
111285,7,7,53
111286,7,7,89
111287,7,7,65
111288,7,7,[90 91]
111289,7,7,[73 75 80]
111290,7,7,[61 73 77 79]
111291,7,7,[67 69]
111292,7,7,[75 81]
111293,7,7,93
111294,7,7,82
111295,7,7,[86 87]
111296,7,7,48
111297,7,5,[37 44]
111298,7,7,52
111299,7,7,62
111300,7,7,[74 76 83 84]
111301,7,7,60
111302,7,7,[82 86]
111303,7,7,81
111304,7,7,87
111305,7,7,[77 83]
111306,7,7,[33 34 50 56]
111307,7,7,[19 31 37]
111308,7,7,[68 90]
111309,7,7,87
111310,7,7,[34 42 49 58 66 70 71 72 78 85]
111311,7,7,69
111312,7,7,69
111313,7,7,74
111314,7,7,[31 47 54 60 61 63 65 66 68 74]
111315,7,7,86
111316,7,7,81
111317,7,7,51
111318,7,7,78
111319,7,7,52
111320,7,7,46
111321,7,7,[76 77 78 79]
111322,7,7,67
111323,7,7,71
111324,7,7,[47 49 63]
111325,7,7,[65 68]
111326,7,7,[34 72]
111327,7,7,67
111328,7,7,[54 55 58 62 64 71 74 79 81 83 88]
111329,7,5,78
111330,7,7,88
111331,7,7,65
111332,7,7,50
111333,7,7,78
111334,7,7,68
111335,7,7,[54 58]
111336,7,7,[16 36]
111337,7,7,[75 80 84]
111338,7,7,[52 69]
111339,7,7,78
111340,7,7,93
111341,7,7,71
111342,7,7,56
111343,7,5,47
111344,7,7,87
111345,7,7,71
111346,7,7,60
111347,7,7,[89 92]
111348,7,7,32
111349,7,7,85
111350,7,7,[67 81 83 84]
111351,7,7,82
111352,7,7,[74 78 81]
111353,7,7,57
111354,7,7,87
111355,7,7,87
111356,7,7,89
111357,7,7,[34 47 49 65 67]
111358,7,7,[74 76]
111359,7,7,70
111360,7,7,[61 70]
111361,7,7,[40 43 46]
111362,7,7,89
111363,7,7,62
111364,7,7,[44 69]
111365,7,7,[62 85]
111366,7,7,93
111367,7,7,70
111368,7,7,64
111369,7,8,55
111370,7,7,54
111371,7,7,64
111372,7,5,[37 42 44 45 47 48 53 56 57 59 76]
111373,7,7,[74 78]
111374,7,7,84
111375,7,7,57
